config,period,name,lookback,volume_z,hold,stop_atr,target_r,base_trades,base_avg_bps,base_pf,base_win_rate,base_total_bps,base_symbols,base_breadth,stress_trades,stress_avg_bps,stress_pf,stress_win_rate,stress_total_bps,stress_symbols,stress_breadth
BRK_L64_V0_H8_S1.5_T0,2025H1,BRK_L64_V0_H8_S1.5_T0,64,0.0,8,1.5,,4554,-18.416386899667263,0.7570234851364026,0.3618796662274923,-83868.22594108472,30,0.06666666666666667,4554,-26.416386899667266,0.6738078830778772,0.34189723320158105,-120300.22594108473,30,0.06666666666666667
BRK_L64_V0_H8_S1.5_T0,2025H2,BRK_L64_V0_H8_S1.5_T0,64,0.0,8,1.5,,4814,-14.03138180785282,0.7848006868507226,0.35542168674698793,-67547.07202300348,30,0.06666666666666667,4814,-22.03138180785282,0.6872302713202115,0.3340257582052347,-106059.07202300348,30,0.03333333333333333
BRK_L64_V0_H8_S1.5_T0,2026H1,BRK_L64_V0_H8_S1.5_T0,64,0.0,8,1.5,,4195,-18.962377809660907,0.7037268461579664,0.3709177592371871,-79547.1749115275,30,0.03333333333333333,4195,-26.962377809660907,0.6099572140748794,0.3499404052443385,-113107.1749115275,30,0.03333333333333333
BRK_L64_V0_H8_S1.5_T0,JULY2026,BRK_L64_V0_H8_S1.5_T0,64,0.0,8,1.5,,492,-33.82210071456665,0.3836411153246789,0.2459349593495935,-16640.473551566793,29,0.034482758620689655,492,-41.822100714566645,0.3148168961185639,0.21544715447154472,-20576.47355156679,29,0.0
BRK_L64_V0_H8_S1.5_T3,2024,BRK_L64_V0_H8_S1.5_T3,64,0.0,8,1.5,3.0,8507,-14.495197291456146,0.8156181787384248,0.35652991653932053,-123310.64335841744,30,0.03333333333333333,8507,-22.495197291456147,0.7316648019694028,0.3406606324203597,-191366.64335841744,30,0.03333333333333333
BRK_L64_V0_H8_S1.5_T3,2025H1,BRK_L64_V0_H8_S1.5_T3,64,0.0,8,1.5,3.0,4622,-17.171484233148266,0.7733134516415434,0.3652098658589355,-79366.6001256113,30,0.1,4622,-25.171484233148266,0.6889000060204085,0.34552141929900476,-116342.6001256113,30,0.03333333333333333
BRK_L64_V0_H8_S1.5_T3,2025H2,BRK_L64_V0_H8_S1.5_T3,64,0.0,8,1.5,3.0,4891,-20.108258960166346,0.7096285409514482,0.3557554692291965,-98349.4945741736,30,0.03333333333333333,4891,-28.108258960166342,0.6226186306905314,0.3349008382743815,-137477.4945741736,30,0.03333333333333333
BRK_L64_V0_H8_S1.5_T3,2026H1,BRK_L64_V0_H8_S1.5_T3,64,0.0,8,1.5,3.0,4252,-16.22338573306496,0.7461394755399473,0.37417685794920036,-68981.8361369922,30,0.06666666666666667,4252,-24.22338573306496,0.648955941079829,0.3532455315145814,-102997.8361369922,30,0.03333333333333333
BRK_L64_V0_H8_S1.5_T3,JULY2026,BRK_L64_V0_H8_S1.5_T3,64,0.0,8,1.5,3.0,497,-31.63385037338204,0.4233763740267399,0.2535211267605634,-15722.023635570873,29,0.06896551724137931,497,-39.63385037338204,0.34983514018419776,0.22535211267605634,-19698.023635570873,29,0.0
BRK_L64_V0_H8_S2_T0,2024,BRK_L64_V0_H8_S2_T0,64,0.0,8,2.0,,8225,-18.68680939588889,0.7736606333259008,0.3862613981762918,-153699.00728118612,30,0.06666666666666667,8225,-26.68680939588889,0.6951857062172317,0.3676595744680851,-219499.00728118612,30,0.0
BRK_L64_V0_H8_S2_T0,2025H1,BRK_L64_V0_H8_S2_T0,64,0.0,8,2.0,,4484,-19.69213407626358,0.7574841971190697,0.39250669045495096,-88299.5291979659,30,0.03333333333333333,4484,-27.69213407626358,0.6785915027832938,0.36975914362176626,-124171.5291979659,30,0.03333333333333333
BRK_L64_V0_H8_S2_T0,2025H2,BRK_L64_V0_H8_S2_T0,64,0.0,8,2.0,,4722,-14.071545589994086,0.7947342426744576,0.386277001270648,-66445.83827595208,30,0.1,4722,-22.071545589994088,0.6999534553897405,0.3610758153324862,-104221.83827595209,30,0.0
BRK_L64_V0_H8_S2_T0,2026H1,BRK_L64_V0_H8_S2_T0,64,0.0,8,2.0,,4138,-20.711981794857497,0.6955873454846393,0.39922667955534075,-85706.18066712032,30,0.06666666666666667,4138,-28.711981794857497,0.6063888998055513,0.375302078298695,-118810.18066712032,30,0.03333333333333333
BRK_L64_V0_H8_S2_T0,JULY2026,BRK_L64_V0_H8_S2_T0,64,0.0,8,2.0,,487,-34.68362135334317,0.3933464224301003,0.2731006160164271,-16890.923599078124,29,0.10344827586206896,487,-42.68362135334317,0.3239925861400875,0.23819301848049282,-20786.923599078124,29,0.034482758620689655
BRK_L64_V0_H8_S2_T3,2024,BRK_L64_V0_H8_S2_T3,64,0.0,8,2.0,3.0,8281,-14.825361137358136,0.8202150585855151,0.3875135853157831,-122768.81557846273,30,0.1,8281,-22.825361137358136,0.7389604854086101,0.36903755585074266,-189016.81557846273,30,0.03333333333333333
BRK_L64_V0_H8_S2_T3,2025H1,BRK_L64_V0_H8_S2_T3,64,0.0,8,2.0,3.0,4511,-17.443057796892862,0.7859650291049161,0.3919308357348703,-78685.6337217837,30,0.06666666666666667,4511,-25.443057796892862,0.7057232019371543,0.3693194413655509,-114773.6337217837,30,0.06666666666666667
BRK_L64_V0_H8_S2_T3,2025H2,BRK_L64_V0_H8_S2_T3,64,0.0,8,2.0,3.0,4761,-18.89240436802768,0.7408069922107184,0.38668346985927327,-89946.73719617979,30,0.1,4761,-26.892404368027684,0.6547513825143305,0.3616887208569628,-128034.7371961798,30,0.0
BRK_L64_V0_H8_S2_T3,2026H1,BRK_L64_V0_H8_S2_T3,64,0.0,8,2.0,3.0,4160,-19.034318904671505,0.7198651641644314,0.4,-79182.76664343345,30,0.03333333333333333,4160,-27.034318904671505,0.6288894108198231,0.37596153846153846,-112462.76664343345,30,0.03333333333333333
BRK_L64_V0_H8_S2_T3,JULY2026,BRK_L64_V0_H8_S2_T3,64,0.0,8,2.0,3.0,489,-34.31319864854873,0.4041535452294135,0.2719836400817996,-16779.154139140326,29,0.13793103448275862,489,-42.313198648548735,0.33432496007474943,0.23721881390593047,-20691.15413914033,29,0.034482758620689655
BRK_L64_V0_H16_S1.5_T0,2024,BRK_L64_V0_H16_S1.5_T0,64,0.0,16,1.5,,4527,-11.75172149394675,0.8634136358949931,0.31301082394521756,-53200.04320309694,22,0.22727272727272727,4527,-19.75172149394675,0.7843021836057942,0.30373315661586037,-89416.04320309694,22,0.13636363636363635
BRK_L64_V0_H16_S1.5_T0,2025H1,BRK_L64_V0_H16_S1.5_T0,64,0.0,16,1.5,,2481,-19.907768204895266,0.7683500785589419,0.3135832325675131,-49391.17291634515,22,0.13636363636363635,2481,-27.907768204895266,0.6949598836850994,0.29907295445384924,-69239.17291634515,22,0.09090909090909091
BRK_L64_V0_H16_S1.5_T0,2025H2,BRK_L64_V0_H16_S1.5_T0,64,0.0,16,1.5,,2434,-6.111466737099227,0.9139271252546481,0.3340180772391126,-14875.310038099518,22,0.2727272727272727,2434,-14.11146673709923,0.815257080332699,0.3200493015612161,-34347.310038099524,22,0.18181818181818182
BRK_L64_V0_H16_S1.5_T0,2026H1,BRK_L64_V0_H16_S1.5_T0,64,0.0,16,1.5,,2163,-17.81468839033525,0.7578931092157631,0.3305594082293111,-38533.17098829514,24,0.09090909090909091,2163,-25.814688390335245,0.6731923442584099,0.3153028201571891,-55837.17098829513,24,0.09090909090909091
BRK_L64_V0_H16_S1.5_T0,JULY2026,BRK_L64_V0_H16_S1.5_T0,64,0.0,16,1.5,,292,-44.44033604785965,0.3423570157387181,0.2226027397260274,-12976.578125975018,29,0.0,292,-52.44033604785965,0.29027855588250084,0.1952054794520548,-15312.578125975018,29,0.0
BRK_L64_V0_H16_S1.5_T3,2024,BRK_L64_V0_H16_S1.5_T3,64,0.0,16,1.5,3.0,4669,-13.845382162776716,0.8413416233161536,0.3251231527093596,-64644.08931800449,22,0.22727272727272727,4669,-21.84538216277672,0.7643380409392003,0.3165560077104305,-101996.0893180045,22,0.09090909090909091
BRK_L64_V0_H16_S1.5_T3,2025H1,BRK_L64_V0_H16_S1.5_T3,64,0.0,16,1.5,3.0,2538,-15.901695410503947,0.8142394960202819,0.32387706855791965,-40358.502951859016,22,0.18181818181818182,2538,-23.901695410503947,0.7375363104948403,0.31008668242710796,-60662.502951859016,22,0.13636363636363635
BRK_L64_V0_H16_S1.5_T3,2025H2,BRK_L64_V0_H16_S1.5_T3,64,0.0,16,1.5,3.0,2480,-13.993806563986475,0.8019854895272777,0.33991935483870966,-34704.64027868646,22,0.22727272727272727,2480,-21.993806563986475,0.7106106515938023,0.32661290322580644,-54544.64027868646,22,0.0
BRK_L64_V0_H16_S1.5_T3,2026H1,BRK_L64_V0_H16_S1.5_T3,64,0.0,16,1.5,3.0,2233,-17.865227568096905,0.7549355881738925,0.34214061800268697,-39893.05315956039,24,0.09090909090909091,2233,-25.865227568096905,0.6693052660148122,0.32691446484549935,-57757.05315956039,24,0.0
BRK_L64_V0_H16_S1.5_T3,JULY2026,BRK_L64_V0_H16_S1.5_T3,64,0.0,16,1.5,3.0,296,-40.56720604172088,0.3993556252625077,0.22972972972972974,-12007.89298834938,29,0.034482758620689655,296,-48.56720604172088,0.3418599187655863,0.20270270270270271,-14375.89298834938,29,0.034482758620689655
BRK_L64_V0_H16_S2_T0,2024,BRK_L64_V0_H16_S2_T0,64,0.0,16,2.0,,4388,-11.138817975948331,0.881933588947904,0.3621239744758432,-48877.133278461275,22,0.22727272727272727,4388,-19.138817975948335,0.8076444226640993,0.3493618960802188,-83981.13327846129,22,0.13636363636363635
BRK_L64_V0_H16_S2_T0,2025H1,BRK_L64_V0_H16_S2_T0,64,0.0,16,2.0,,2413,-21.11875675858916,0.7762427522143357,0.3522585992540406,-50959.56005847565,22,0.18181818181818182,2413,-29.11875675858916,0.7077360288917438,0.33443845835060093,-70263.56005847565,22,0.0
BRK_L64_V0_H16_S2_T0,2025H2,BRK_L64_V0_H16_S2_T0,64,0.0,16,2.0,,2372,-2.730842952120298,0.963521380921678,0.38954468802698144,-6477.559482429348,22,0.4090909090909091,2372,-10.730842952120296,0.8655653191150513,0.37099494097807756,-25453.559482429344,22,0.22727272727272727
BRK_L64_V0_H16_S2_T0,2026H1,BRK_L64_V0_H16_S2_T0,64,0.0,16,2.0,,2125,-22.511965816740865,0.7270983950447872,0.3689411764705882,-47837.92736057434,24,0.09090909090909091,2125,-30.51196581674086,0.6517000227161587,0.35011764705882353,-64837.92736057433,24,0.09090909090909091
BRK_L64_V0_H16_S2_T0,JULY2026,BRK_L64_V0_H16_S2_T0,64,0.0,16,2.0,,287,-44.81160907362296,0.37879006801297016,0.2961672473867596,-12860.93180412979,29,0.034482758620689655,287,-52.811609073622954,0.3222010930149168,0.25435540069686413,-15156.931804129788,29,0.034482758620689655
BRK_L64_V0_H16_S2_T3,2024,BRK_L64_V0_H16_S2_T3,64,0.0,16,2.0,3.0,4468,-11.77009740885638,0.8762764232201783,0.3675022381378693,-52588.795222770306,22,0.3181818181818182,4468,-19.77009740885638,0.8027735991459208,0.35519247985675917,-88332.7952227703,22,0.13636363636363635
BRK_L64_V0_H16_S2_T3,2025H1,BRK_L64_V0_H16_S2_T3,64,0.0,16,2.0,3.0,2443,-16.347462336628638,0.8280060085491404,0.35407286123618503,-39936.85048838377,22,0.18181818181818182,2443,-24.347462336628638,0.7571999274330111,0.3368808841588211,-59480.85048838376,22,0.13636363636363635
BRK_L64_V0_H16_S2_T3,2025H2,BRK_L64_V0_H16_S2_T3,64,0.0,16,2.0,3.0,2388,-10.948721590993202,0.8535071756576682,0.39154103852596317,-26145.547159291767,22,0.18181818181818182,2388,-18.9487215909932,0.7621905674279967,0.37353433835845895,-45249.54715929176,22,0.045454545454545456
BRK_L64_V0_H16_S2_T3,2026H1,BRK_L64_V0_H16_S2_T3,64,0.0,16,2.0,3.0,2158,-22.329225156051738,0.7291918561028324,0.3716404077849861,-48186.46788675965,24,0.13636363636363635,2158,-30.32922515605174,0.6535519195970936,0.3526413345690454,-65450.46788675966,24,0.09090909090909091
BRK_L64_V0_H16_S2_T3,JULY2026,BRK_L64_V0_H16_S2_T3,64,0.0,16,2.0,3.0,289,-45.59681527951059,0.3745324881810684,0.29411764705882354,-13177.47961577856,29,0.034482758620689655,289,-53.596815279510594,0.3189390087259563,0.25259515570934254,-15489.479615778562,29,0.034482758620689655
BRK_L64_V0.75_H4_S1.5_T0,2024,BRK_L64_V0.75_H4_S1.5_T0,64,0.75,4,1.5,,8920,-16.72146040177302,0.7595956481655851,0.3844170403587444,-149155.42678381532,30,0.1,8920,-24.72146040177302,0.668506801824941,0.36031390134529145,-220515.42678381532,30,0.0
BRK_L64_V0.75_H4_S1.5_T0,2025H1,BRK_L64_V0.75_H4_S1.5_T0,64,0.75,4,1.5,,4795,-18.551662513997957,0.7177326087072282,0.3908237747653806,-88955.2217546202,30,0.06666666666666667,4795,-26.551662513997957,0.6244784747837326,0.3632950990615224,-127315.2217546202,30,0.0
BRK_L64_V0.75_H4_S1.5_T0,2025H2,BRK_L64_V0.75_H4_S1.5_T0,64,0.75,4,1.5,,4975,-6.592024032830178,0.8788847429172629,0.40261306532663316,-32795.31956333014,30,0.16666666666666666,4975,-14.592024032830178,0.7540167151250844,0.37527638190954776,-72595.31956333014,30,0.1
BRK_L64_V0.75_H4_S1.5_T0,2026H1,BRK_L64_V0.75_H4_S1.5_T0,64,0.75,4,1.5,,4688,-14.785688368773325,0.7312433933710878,0.38545221843003413,-69315.30707280934,30,0.03333333333333333,4688,-22.785688368773325,0.6205090077557606,0.3572952218430034,-106819.30707280934,30,0.0
BRK_L64_V0.75_H4_S1.5_T0,JULY2026,BRK_L64_V0.75_H4_S1.5_T0,64,0.75,4,1.5,,523,-26.890408971565442,0.41110177606822057,0.28489483747609945,-14063.683892128727,29,0.06896551724137931,523,-34.89040897156544,0.324060359235809,0.23709369024856597,-18247.683892128727,29,0.06896551724137931
BRK_L64_V0.75_H4_S1.5_T3,2024,BRK_L64_V0.75_H4_S1.5_T3,64,0.75,4,1.5,3.0,8973,-14.727707909261053,0.788667933431627,0.38582413908391844,-132151.72306979942,30,0.1,8973,-22.72770790926105,0.6957392726593569,0.362086258776329,-203935.7230697994,30,0.03333333333333333
BRK_L64_V0.75_H4_S1.5_T3,2025H1,BRK_L64_V0.75_H4_S1.5_T3,64,0.75,4,1.5,3.0,4816,-17.604806395393364,0.7315473402747733,0.39285714285714285,-84784.74760021444,30,0.06666666666666667,4816,-25.604806395393364,0.6370476204703196,0.3650332225913621,-123312.74760021444,30,0.0
BRK_L64_V0.75_H4_S1.5_T3,2025H2,BRK_L64_V0.75_H4_S1.5_T3,64,0.75,4,1.5,3.0,5024,-17.517677483635747,0.7136613693469274,0.4012738853503185,-88008.811677786,30,0.06666666666666667,5024,-25.517677483635744,0.6138441400685962,0.37420382165605093,-128200.81167778598,30,0.03333333333333333
BRK_L64_V0.75_H4_S1.5_T3,2026H1,BRK_L64_V0.75_H4_S1.5_T3,64,0.75,4,1.5,3.0,4720,-14.583134810154787,0.7349513129701114,0.3855932203389831,-68832.3963039306,30,0.03333333333333333,4720,-22.58313481015479,0.6238841897516431,0.3580508474576271,-106592.3963039306,30,0.0
BRK_L64_V0.75_H4_S1.5_T3,JULY2026,BRK_L64_V0.75_H4_S1.5_T3,64,0.75,4,1.5,3.0,527,-26.923975207529697,0.4099627535704458,0.286527514231499,-14188.93493436815,29,0.06896551724137931,527,-34.92397520752969,0.3228052541450253,0.23908918406072105,-18404.93493436815,29,0.06896551724137931
BRK_L64_V0.75_H4_S2_T0,2024,BRK_L64_V0.75_H4_S2_T0,64,0.75,4,2.0,,8839,-17.36886072787744,0.7582488968025051,0.40128973865821926,-153523.3599737087,30,0.06666666666666667,8839,-25.36886072787744,0.6694088092202043,0.37549496549383415,-224235.3599737087,30,0.0
BRK_L64_V0.75_H4_S2_T0,2025H1,BRK_L64_V0.75_H4_S2_T0,64,0.75,4,2.0,,4752,-20.357662108940147,0.6992447999163255,0.4059343434343434,-96739.61034168358,30,0.06666666666666667,4752,-28.357662108940147,0.6091658106058974,0.3766835016835017,-134755.61034168358,30,0.0
BRK_L64_V0.75_H4_S2_T0,2025H2,BRK_L64_V0.75_H4_S2_T0,64,0.75,4,2.0,,4929,-5.43282610579308,0.8999323583840693,0.41935483870967744,-26778.399875454088,30,0.23333333333333334,4929,-13.432826105793078,0.7725504896363197,0.389937106918239,-66210.39987545408,30,0.03333333333333333
BRK_L64_V0.75_H4_S2_T0,2026H1,BRK_L64_V0.75_H4_S2_T0,64,0.75,4,2.0,,4666,-15.322297951390704,0.7282490400685508,0.4007715387912559,-71493.84224118902,30,0.03333333333333333,4666,-23.3222979513907,0.6195319158050908,0.36990998714102014,-108821.842241189,30,0.0
BRK_L64_V0.75_H4_S2_T0,JULY2026,BRK_L64_V0.75_H4_S2_T0,64,0.75,4,2.0,,519,-27.089823135301234,0.4152008759998678,0.30057803468208094,-14059.618207221341,29,0.06896551724137931,519,-35.089823135301245,0.327375128172255,0.2504816955684008,-18211.618207221345,29,0.06896551724137931
BRK_L64_V0.75_H4_S2_T3,2024,BRK_L64_V0.75_H4_S2_T3,64,0.75,4,2.0,3.0,8852,-15.062091448647497,0.7903453702671132,0.4017171260732038,-133329.63350342764,30,0.1,8852,-23.062091448647497,0.6994418376279276,0.37596023497514686,-204145.63350342764,30,0.03333333333333333
BRK_L64_V0.75_H4_S2_T3,2025H1,BRK_L64_V0.75_H4_S2_T3,64,0.75,4,2.0,3.0,4759,-19.905020013651743,0.7060393884191986,0.40617776843874764,-94727.99024496865,30,0.06666666666666667,4759,-27.90502001365175,0.6155319428249827,0.37675982349233034,-132799.99024496868,30,0.0
BRK_L64_V0.75_H4_S2_T3,2025H2,BRK_L64_V0.75_H4_S2_T3,64,0.75,4,2.0,3.0,4962,-17.0920432166386,0.7279708100188045,0.4173720274083031,-84810.71844096073,30,0.1,4962,-25.092043216638597,0.6288909349871267,0.38814993954050786,-124506.71844096071,30,0.0
BRK_L64_V0.75_H4_S2_T3,2026H1,BRK_L64_V0.75_H4_S2_T3,64,0.75,4,2.0,3.0,4683,-15.084841187581112,0.7328467427352943,0.400811445654495,-70642.31128144235,30,0.1,4683,-23.084841187581112,0.6238809421797493,0.3704890027759983,-108106.31128144235,30,0.03333333333333333
BRK_L64_V0.75_H4_S2_T3,JULY2026,BRK_L64_V0.75_H4_S2_T3,64,0.75,4,2.0,3.0,520,-27.842120955100942,0.4027629923191942,0.3,-14477.90289665249,29,0.06896551724137931,520,-35.842120955100945,0.3168706633145119,0.25,-18637.902896652493,29,0.06896551724137931
BRK_L64_V0.75_H8_S1.5_T0,2024,BRK_L64_V0.75_H8_S1.5_T0,64,0.75,8,1.5,,6837,-20.393432778941346,0.757879606873192,0.34693579055141144,-139429.89990962198,30,0.03333333333333333,6837,-28.393432778941346,0.6828223915900109,0.3317244405440983,-194125.89990962198,30,0.03333333333333333
BRK_L64_V0.75_H8_S1.5_T0,2025H1,BRK_L64_V0.75_H8_S1.5_T0,64,0.75,8,1.5,,3590,-20.36459387708718,0.7526275180153266,0.35459610027855154,-73108.89201874298,30,0.16666666666666666,3590,-28.36459387708718,0.6760248840523698,0.3376044568245125,-101828.89201874298,30,0.03333333333333333
BRK_L64_V0.75_H8_S1.5_T0,2025H2,BRK_L64_V0.75_H8_S1.5_T0,64,0.75,8,1.5,,3831,-9.862089284806332,0.8543393110350261,0.36256851996867656,-37781.66405009306,30,0.16666666666666666,3831,-17.862089284806334,0.7548678783488117,0.3445575567736883,-68429.66405009307,30,0.06666666666666667
BRK_L64_V0.75_H8_S1.5_T0,2026H1,BRK_L64_V0.75_H8_S1.5_T0,64,0.75,8,1.5,,3459,-20.92748298909077,0.6953704362504359,0.3616652211621856,-72388.16365926497,30,0.06666666666666667,3459,-28.927482989090766,0.6084987675382149,0.3434518647007806,-100060.16365926496,30,0.03333333333333333
BRK_L64_V0.75_H8_S1.5_T0,JULY2026,BRK_L64_V0.75_H8_S1.5_T0,64,0.75,8,1.5,,418,-36.984808528618295,0.3533135001389523,0.22966507177033493,-15459.649964962447,29,0.06896551724137931,418,-44.98480852861829,0.29108792187325544,0.20574162679425836,-18803.649964962446,29,0.0
BRK_L64_V0.75_H8_S1.5_T3,2024,BRK_L64_V0.75_H8_S1.5_T3,64,0.75,8,1.5,3.0,6934,-15.623709823533082,0.8144979038011103,0.3520334583213153,-108334.80391637838,30,0.13333333333333333,6934,-23.62370982353308,0.7359624400998412,0.33732333429477934,-163806.80391637838,30,0.03333333333333333
BRK_L64_V0.75_H8_S1.5_T3,2025H1,BRK_L64_V0.75_H8_S1.5_T3,64,0.75,8,1.5,3.0,3651,-19.72968941519726,0.760779705954559,0.3574363188167625,-72033.0960548852,30,0.13333333333333333,3651,-27.729689415197257,0.6837374746626999,0.3407285675157491,-101241.09605488519,30,0.06666666666666667
BRK_L64_V0.75_H8_S1.5_T3,2025H2,BRK_L64_V0.75_H8_S1.5_T3,64,0.75,8,1.5,3.0,3901,-18.829749230279678,0.7437731011196973,0.3622148167136632,-73454.85174732102,30,0.1,3901,-26.829749230279678,0.6588784302728654,0.3445270443476032,-104662.85174732102,30,0.03333333333333333
BRK_L64_V0.75_H8_S1.5_T3,2026H1,BRK_L64_V0.75_H8_S1.5_T3,64,0.75,8,1.5,3.0,3508,-17.33401725656044,0.7469092771563787,0.36573546180159633,-60807.732536014024,30,0.03333333333333333,3508,-25.33401725656044,0.6560074221085801,0.34749144811858607,-88871.73253601402,30,0.03333333333333333
BRK_L64_V0.75_H8_S1.5_T3,JULY2026,BRK_L64_V0.75_H8_S1.5_T3,64,0.75,8,1.5,3.0,422,-35.24201520276866,0.3819555610768263,0.23696682464454977,-14872.130415568376,29,0.06896551724137931,422,-43.24201520276866,0.3160863326570486,0.2132701421800948,-18248.130415568376,29,0.034482758620689655
BRK_L64_V0.75_H8_S2_T0,2024,BRK_L64_V0.75_H8_S2_T0,64,0.75,8,2.0,,6717,-20.675976475629806,0.7674095823686878,0.38171802888194134,-138880.5339868054,30,0.1,6717,-28.675976475629806,0.6946590931243958,0.36415066249813904,-192616.5339868054,30,0.03333333333333333
BRK_L64_V0.75_H8_S2_T0,2025H1,BRK_L64_V0.75_H8_S2_T0,64,0.75,8,2.0,,3541,-21.069365410626364,0.7600758535284917,0.38604913866139506,-74606.62291902796,30,0.1,3541,-29.069365410626364,0.6867709445484811,0.3668455238633154,-102934.62291902796,30,0.03333333333333333
BRK_L64_V0.75_H8_S2_T0,2025H2,BRK_L64_V0.75_H8_S2_T0,64,0.75,8,2.0,,3760,-8.709990131222733,0.8765923961327724,0.3973404255319149,-32749.562893397477,30,0.26666666666666666,3760,-16.70999013122273,0.7786181587498947,0.37553191489361704,-62829.562893397466,30,0.13333333333333333
BRK_L64_V0.75_H8_S2_T0,2026H1,BRK_L64_V0.75_H8_S2_T0,64,0.75,8,2.0,,3416,-23.202971053241512,0.6834573227882215,0.3905152224824356,-79261.349117873,30,0.06666666666666667,3416,-31.202971053241512,0.6013287872825182,0.36973067915690866,-106589.349117873,30,0.03333333333333333
BRK_L64_V0.75_H8_S2_T0,JULY2026,BRK_L64_V0.75_H8_S2_T0,64,0.75,8,2.0,,412,-36.775593101300636,0.37341614578497884,0.2621359223300971,-15151.544357735862,29,0.13793103448275862,412,-44.77559310130063,0.30820188778757857,0.23300970873786409,-18447.54435773586,29,0.034482758620689655
BRK_L64_V0.75_H8_S2_T3,2024,BRK_L64_V0.75_H8_S2_T3,64,0.75,8,2.0,3.0,6762,-15.795390896532888,0.8219067333833933,0.3842058562555457,-106808.43324235539,30,0.13333333333333333,6762,-23.795390896532886,0.7460243174175014,0.3666075125702455,-160904.4332423554,30,0.06666666666666667
BRK_L64_V0.75_H8_S2_T3,2025H1,BRK_L64_V0.75_H8_S2_T3,64,0.75,8,2.0,3.0,3567,-19.153610256935014,0.783519439290027,0.38519764507989906,-68320.9277864872,30,0.06666666666666667,3567,-27.153610256935014,0.7095006972081355,0.3661340061676479,-96856.9277864872,30,0.06666666666666667
BRK_L64_V0.75_H8_S2_T3,2025H2,BRK_L64_V0.75_H8_S2_T3,64,0.75,8,2.0,3.0,3797,-15.971225039687287,0.7924854449368394,0.39741901501185145,-60642.74147569263,30,0.16666666666666666,3797,-23.971225039687287,0.7071834581042867,0.37582301817224123,-91018.74147569263,30,0.06666666666666667
BRK_L64_V0.75_H8_S2_T3,2026H1,BRK_L64_V0.75_H8_S2_T3,64,0.75,8,2.0,3.0,3436,-21.067661474589613,0.7121645948209437,0.3914435389988359,-72388.4848266899,30,0.1,3436,-29.067661474589606,0.6280661100480822,0.37048894062863796,-99876.48482668989,30,0.03333333333333333
BRK_L64_V0.75_H8_S2_T3,JULY2026,BRK_L64_V0.75_H8_S2_T3,64,0.75,8,2.0,3.0,414,-36.704673681796386,0.3797306635174467,0.2608695652173913,-15195.734904263703,29,0.13793103448275862,414,-44.704673681796386,0.3145155491763825,0.2318840579710145,-18507.734904263703,29,0.034482758620689655
BRK_L64_V0.75_H16_S1.5_T0,2024,BRK_L64_V0.75_H16_S1.5_T0,64,0.75,16,1.5,,3742,-11.856129489087946,0.870681663041899,0.3126670229823624,-44365.636548167095,22,0.3181818181818182,3742,-19.856129489087945,0.7957497419340898,0.30384820951362906,-74301.6365481671,22,0.13636363636363635
BRK_L64_V0.75_H16_S1.5_T0,2025H1,BRK_L64_V0.75_H16_S1.5_T0,64,0.75,16,1.5,,1947,-19.72105621179372,0.7857359233662755,0.3091936312275295,-38396.89644436237,22,0.13636363636363635,1947,-27.72105621179372,0.7160284093041803,0.29738058551617874,-53972.89644436237,22,0.13636363636363635
BRK_L64_V0.75_H16_S1.5_T0,2025H2,BRK_L64_V0.75_H16_S1.5_T0,64,0.75,16,1.5,,1936,-1.5991844092071146,0.9784672898685374,0.3434917355371901,-3096.0210162249737,22,0.3181818181818182,1936,-9.599184409207115,0.8793618453223255,0.33109504132231404,-18584.021016224975,22,0.18181818181818182
BRK_L64_V0.75_H16_S1.5_T0,2026H1,BRK_L64_V0.75_H16_S1.5_T0,64,0.75,16,1.5,,1807,-19.410217860236298,0.7520493520429985,0.3281682346430548,-35074.26367344699,24,0.13636363636363635,1807,-27.410217860236298,0.6725425447191109,0.314333148865523,-49530.26367344699,24,0.09090909090909091
BRK_L64_V0.75_H16_S1.5_T0,JULY2026,BRK_L64_V0.75_H16_S1.5_T0,64,0.75,16,1.5,,248,-48.43031409737362,0.321680906014977,0.1935483870967742,-12010.717896148657,29,0.03571428571428571,248,-56.43031409737362,0.27591133886025404,0.1693548387096774,-13994.717896148657,29,0.0
BRK_L64_V0.75_H16_S1.5_T3,2024,BRK_L64_V0.75_H16_S1.5_T3,64,0.75,16,1.5,3.0,3856,-13.93834827286213,0.8494973981968793,0.3254668049792531,-53746.27094015638,22,0.3181818181818182,3856,-21.938348272862132,0.7762261317250261,0.3176867219917012,-84594.27094015638,22,0.13636363636363635
BRK_L64_V0.75_H16_S1.5_T3,2025H1,BRK_L64_V0.75_H16_S1.5_T3,64,0.75,16,1.5,3.0,1996,-16.147919895794754,0.8246091501010402,0.31713426853707416,-32231.24811200633,22,0.13636363636363635,1996,-24.147919895794754,0.7525275340128151,0.3061122244488978,-48199.24811200633,22,0.13636363636363635
BRK_L64_V0.75_H16_S1.5_T3,2025H2,BRK_L64_V0.75_H16_S1.5_T3,64,0.75,16,1.5,3.0,1973,-12.001944141026396,0.8379515917614906,0.3482007095793208,-23679.83579024508,22,0.22727272727272727,1973,-20.001944141026396,0.7478463118238567,0.3365433350228079,-39463.83579024508,22,0.09090909090909091
